identifier,canonical_smiles,molecular_weight,alogp,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors_lipinski,hydrogen_bond_donors_lipinski,lipinski_rule_of_five_violations,qed_drug_likeliness,np_classifier_superclass,parent_family,pains_alert,DsbA_affinity,Irp3_affinity,row_idx,UMAP1,UMAP2,consensus_score,heavy_atom_count,DsbA_LE,Irp3_LE,consensus_LE
CNP0263785.2,CCC/C=C\C[C@H]1C2=NC(NC(C)=O)=NC3=C2[C@@H](CC3)C[C@H]1C,313.45,4.33,54.88,5,3,1,0,0.82,Guanidine alkaloids,Alkaloids,False,-6.086,-8.07,51614,2.3580136,4.8707123,-7.078,23,0.26460869565217393,0.3508695652173913,0.3077391304347826
CNP0167574.1,CC(C)=CC[C@@H](O)/C(C)=C/C[C@H](O)[C@]1(CO)O[C@H]1CC/C(C)=C\CO,354.49,2.25,93.45,11,5,4,0,0.34,Monoterpenoids,Terpenoids,False,-5.374,-7.052,73168,1.5714083,5.830657,-6.212999999999999,25,0.21495999999999998,0.28208,0.24852
CNP0482924.1,N=C1NC(=O)C2=C(NC=C2CN[C@@H]2C=C[C@@H](O)[C@H]2O)N1,277.28,-1.59,140.78,3,5,7,1,0.34,Histidine alkaloids,Alkaloids,False,-6.599,-7.15,98705,2.9993284,5.2766137,-6.8745,20,0.32995,0.35750000000000004,0.34372500000000006
CNP0312086.0,O=C1C=CC2=CN=CC=C2CC1,159.19,1.61,29.96,0,2,0,0,0.58,Nicotinic acid alkaloids,Alkaloids,False,-5.143,-6.335,98974,5.202316,5.4629216,-5.739,12,0.4285833333333333,0.5279166666666667,0.47825
CNP0528081.1,N#C[C@@H]1N2CCC[C@H]3[C@@H]4CCCCN4[C@@H]4CC[C@H]5CCC[C@]1(O)[C@@H]5N4[C@@H]32,356.51,2.12,53.74,0,5,1,0,0.72,Lysine alkaloids,Alkaloids,False,-6.421,-8.096,104588,0.993453,5.014317,-7.2585,26,0.24696153846153848,0.31138461538461537,0.2791730769230769
CNP0582409.2,COC1=CC=C([C@H]2C(C#N)=C(N)OC3=C2C(=O)OC2=CC=CC=C32)C=C1CN1N=C([N+](=O)[O-])C(Br)=C1C,564.35,4.24,159.44,5,10,1,1,0.21,Coumarins,Phenolics,False,-7.522,-9.7,124844,3.5102894,7.5900335,-8.611,37,0.2032972972972973,0.26216216216216215,0.23272972972972972
CNP0465194.0,S=C1OC2=CC=CC=C2N1CN1CCCCC1,248.35,3.41,21.31,2,4,0,0,0.76,Lysine alkaloids,Alkaloids,False,-5.444,-6.735,135429,2.9482381,6.525146,-6.0895,17,0.32023529411764706,0.3961764705882353,0.35820588235294115
CNP0309700.1,O=S1(=O)N[C@@H]2CN(C3CCOCC3)C[C@@H]2OC2=NC=CC=C21,325.39,-0.02,80.76,1,6,1,0,0.78,Lysine alkaloids,Alkaloids,False,-6.422,-7.738,151381,3.6551924,6.2970433,-7.08,22,0.2919090909090909,0.3517272727272727,0.3218181818181818
CNP0587944.1,CC(C)N(C(=S)/N=C1\SSC(NC(=S)N(C(C)C)C(C)C)=[N+]1C1=CC=CC=C1)C(C)C,496.82,5.21,34.75,6,4,1,1,0.34,Pseudoalkaloids,Alkaloids,False,-5.075,-6.516,189541,4.782713,6.5380607,-5.7955000000000005,31,0.16370967741935485,0.21019354838709678,0.18695161290322582
CNP0280027.1,C[C@@]12C3=CC(=O)O[C@H]([C@H](O)CO)[C@]34O[C@@H]4[C@H]3OC(=O)[C@](C)([C@H]31)[C@@H](O)[C@H]1O[C@H]12,380.35,-1.96,138.35,2,9,3,0,0.37,Diterpenoids,Terpenoids,False,-5.681,-8.235,190827,0.45316866,6.62078,-6.958,27,0.2104074074074074,0.305,0.2577037037037037
CNP0564201.0,CCCCCCCCC[N+]12CC[N+](CCCCCCCCC)(CC1)CC2,366.68,6.15,0.0,16,0,0,1,0.23,Lysine alkaloids,Alkaloids,False,-4.754,-5.818,219832,1.9245104,4.3204026,-5.286,26,0.18284615384615382,0.22376923076923075,0.2033076923076923
CNP0073685.1,CC(C)[C@H](OC(=O)[C@H](O)C(C)C)C(N)=O,217.26,0.06,89.62,5,4,2,0,0.64,Peptide alkaloids,Alkaloids,False,-4.713,-5.727,238051,2.968347,3.9739072,-5.220000000000001,15,0.3142,0.38180000000000003,0.348
CNP0283580.1,C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1N)C(=O)O,225.2,-0.12,109.85,4,4,3,0,0.45,Phenolic acids (C6-C1),Phenolics,False,-4.962,-6.35,244821,2.7576652,4.7576103,-5.656,16,0.310125,0.396875,0.3535
CNP0507990.1,C[C@H]1[C@@H](C)[C@@H](O)[C@H](S)[C@H]1C,160.28,1.57,20.23,0,2,2,0,0.52,Monoterpenoids,Terpenoids,False,-4.264,-4.973,252183,0.9323345,4.278326,-4.6185,10,0.4264,0.49729999999999996,0.46185
CNP0581091.0,O=C1C2CN3C(=O)CCCC3C1CN1CC(O)CCC21,278.35,0.02,60.85,0,4,1,0,0.68,Lysine alkaloids,Alkaloids,False,-5.317,-7.681,254098,1.9272743,5.066664,-6.4990000000000006,20,0.26585000000000003,0.38405,0.32495
CNP0234782.1,COC1=CC2=C(C3=CC=C(N[C@@H](CCSC)C(=O)NC4CCS(=O)(=O)C4)C(=O)C=C3[C@@H](NC(C)=O)CC2)C(OC)=C1OC,633.79,2.7,149.13,11,10,3,1,0.34,Tyrosine alkaloids,Alkaloids,False,-5.97,-8.754,199076,2.4854174,7.916165,-7.362,43,0.13883720930232557,0.2035813953488372,0.1712093023255814
CNP0558437.1,C[C@H]1C[C@@H]2CN3C4=C[C@@]5(C)[C@@H]6CC(CO)=CC(=O)[C@H]6[C@@H](C)C(=O)[C@@H]5[C@@]5(COC(=O)C5)[C@]4(C)CC[C@@]3(C1)O2,509.64,3.41,93.14,1,7,1,1,0.54,Triterpenoids,Terpenoids,False,-7.153,-9.218,81279,-0.06458478,7.3682027,-8.1855,37,0.1933243243243243,0.24913513513513513,0.2212297297297297
CNP0089619.1,O=C(OC1=C(CO)NC2=CC=CC=C12)[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1OCCCO,397.38,-1.23,161.7,8,9,6,1,0.24,Tryptophan alkaloids,Alkaloids,False,-6.009,-7.736,112290,2.4912658,6.8814516,-6.8725000000000005,28,0.21460714285714286,0.2762857142857143,0.24544642857142857
CNP0536557.1,C=C[C@@H]1C=C[C@@H]2[C@@H]3C[C@H](C)C[C@H](C)[C@H]3[C@H]3OC4=CC=C(C=C4)C[C@@]4(O)NC(=O)[C@@]5(O[C@@H]54)C(=O)[C@H]1[C@@H]23,475.59,3.05,88.16,1,5,2,0,0.37,Tetramate alkaloids,Alkaloids,False,-8.064,-8.486,131378,1.1271334,7.157587,-8.275,35,0.2304,0.24245714285714287,0.23642857142857143
CNP0277606.1,CSCC[C@@H]1N[C@]2(C(=O)NC3=CC=CC=C32)[C@@H]2C(=O)N(C3=CC=C(C)C(C)=C3)C(=O)[C@H]12,435.55,2.98,78.51,4,5,2,0,0.72,Anthranilic acid alkaloids,Alkaloids,False,-6.997,-9.251,235677,4.2988896,7.675559,-8.123999999999999,31,0.22570967741935483,0.2984193548387097,0.26206451612903225
CNP0551523.1,COC1=[N+](O[O-])C(C)=C(O)N/C1=C\C1=CC=C(OC/C=C(\C)CC[C@H](O)C(C)(C)O)C=C1,448.52,1.88,126.48,9,8,4,0,0.2,Tetramate alkaloids,Alkaloids,False,-7.133,-8.131,124162,2.8458219,6.243991,-7.632,32,0.22290625,0.25409375,0.2385
CNP0253821.1,O=C1OC2=CC=CC=C2C(=O)/C1=C\NC1=CC=C(C2=CC3=CC=CC=C3OC2=O)C=C1,409.4,4.56,85.61,3,6,1,0,0.18,Coumarins,Phenolics,False,-8.839,-11.47,140649,4.2959743,6.996321,-10.1545,31,0.2851290322580645,0.37,0.32756451612903226
CNP0484036.0,CC(=O)CC(=O)N1C(=O)C2=C(C=C3C=C(Cl)C=C4C3=C2C(=O)N4C)C1(C)C,384.82,3.28,74.76,2,4,0,0,0.74,Tetramate alkaloids,Alkaloids,False,-7.337,-9.104,182356,3.5896802,6.330265,-8.2205,27,0.2717407407407407,0.33718518518518514,0.30446296296296294
CNP0600818.1,CNC(=O)[C@H](CSC(=O)C1=CC=C(CO[N+](=O)[O-])C=C1)NC(C)=O,355.37,0.52,127.64,8,7,2,0,0.51,Peptide alkaloids,Alkaloids,False,-5.492,-6.993,57604,3.4113815,4.623649,-6.2425,24,0.22883333333333333,0.291375,0.2601041666666667
CNP0573118.2,O=C(N[C@H](N1C=NC2=C(N3CCOCC3)N=CN=C21)C(Cl)(Cl)Cl)C1=CC=CO1,445.69,2.55,98.31,4,8,1,0,0.62,Pseudoalkaloids,Alkaloids,False,-6.335,-8.027,23710,3.9290702,6.3515763,-7.180999999999999,28,0.22625,0.2866785714285714,0.2564642857142857
CNP0210062.1,COC(=O)[C@@]1(C)C[C@@H]2[C@](C)(CC1=O)CC(C)=C1C3=CC=C4C(=CC(=O)C(O)=C4C)[C@]3(C)CC[C@]12C,476.61,5.89,80.67,1,5,1,1,0.38,Triterpenoids,Terpenoids,False,-6.915,-9.006,101823,1.3439162,7.650054,-7.9605,35,0.19757142857142856,0.2573142857142857,0.22744285714285714
CNP0309954.0,CC1=CC=C2C(=O)C(C(C)C)=C3OC(C)(C)C4=CC=C1C2=C34,292.38,4.98,26.3,1,2,0,0,0.74,Sesquiterpenoids,Terpenoids,False,-7.11,-9.118,2883,1.1346369,7.0752735,-8.114,22,0.3231818181818182,0.41445454545454546,0.3688181818181818
CNP0113202.2,CN[C@H]1CCC2=CC3=CC[C@]4(C)[C@@H]([C@@H](C)NC)CC[C@@]4(C)[C@@H]3CC[C@H]2C1(C)C,384.65,5.71,24.06,3,2,2,1,0.65,Pseudoalkaloids,Alkaloids,False,-5.956,-8.877,29752,-0.17198408,7.07428,-7.416500000000001,28,0.21271428571428572,0.3170357142857143,0.264875
CNP0573577.2,CN(C(=O)C[C@@H](N)CCCN=C(N)N)[C@H]1CN=C(NC(N)=O)NC1=O,355.4,-3.26,207.31,7,6,6,1,0.16,Peptide alkaloids,Alkaloids,False,-6.004,-7.69,91940,3.4563646,3.949286,-6.8469999999999995,25,0.24015999999999998,0.30760000000000004,0.27388
CNP0219147.1,C[C@H]1C(=O)C2=C(CCCC2=O)N2CCCN3C=CC=C3[C@@H]12,284.36,2.46,42.31,0,4,0,0,0.69,Lysine alkaloids,Alkaloids,False,-6.115,-7.939,194393,2.8431752,6.3327293,-7.027,21,0.2911904761904762,0.3780476190476191,0.33461904761904765
CNP0573812.1,CC(O)C1=CC(C(=O)N[C@@H](C)CN2C=CC(C3=CC=C(C#N)C(Cl)=C3)=N2)=NN1,398.85,2.67,119.62,6,6,3,0,0.59,Tryptophan alkaloids,Alkaloids,False,-6.305,-8.735,211894,4.345193,5.8028727,-7.52,28,0.22517857142857142,0.3119642857142857,0.26857142857142857
CNP0602988.1,CC1=NC=CC(OC[C@@H]2CN(CC3=CN=CN3C)[C@H]3C4=CC=CC=C4OC[C@@H]23)=N1,391.48,2.78,65.3,5,7,0,0,0.67,Histidine alkaloids,Alkaloids,False,-6.549,-9.038,256901,3.8849547,6.257367,-7.7935,29,0.22582758620689655,0.3116551724137931,0.2687413793103448
CNP0263908.2,C[C@@H]1CC[C@H]2[C@H]1CNC[C@@H]2C,153.27,1.89,12.03,0,1,1,0,0.56,Pseudoalkaloids,Alkaloids,False,-4.974,-5.886,15772,0.76869255,4.335588,-5.43,11,0.4521818181818182,0.5350909090909091,0.49363636363636365
CNP0517422.0,CN=C(NCC1CCOC1)N[N+](=O)[O-],202.21,-0.62,88.79,3,4,2,0,0.28,Monoterpenoids,Terpenoids,False,-4.931,-5.679,72147,1.5620548,5.040991,-5.305,14,0.3522142857142857,0.40564285714285714,0.3789285714285714
CNP0585697.0,CCN(CC)C1=CC=C2N=C3C(=[O+]C2=C1)C=C(N)C1=CC=CC=C13,318.4,4.84,53.45,3,3,1,0,0.25,Anthranilic acid alkaloids,Alkaloids,False,-6.711,-8.148,82030,4.7908883,6.1763277,-7.4295,24,0.279625,0.33949999999999997,0.30956249999999996
CNP0029319.0,CCN(C(C)C)C(C)C,129.25,2.13,3.24,3,1,0,0,0.56,Pseudoalkaloids,Alkaloids,False,-3.856,-4.079,91551,2.2905033,3.638034,-3.9675,9,0.4284444444444444,0.4532222222222222,0.4408333333333333
CNP0240302.0,CN1N(C)N2CCSSCCN12,206.34,0.52,12.96,0,6,0,0,0.53,Lysine alkaloids,Alkaloids,False,-4.157,-4.692,119362,1.8146724,4.443497,-4.4245,12,0.34641666666666665,0.391,0.3687083333333333
CNP0581302.0,COC(=O)C1=C(CCO)C2=C3C1=C([O-])C1CC4=[N+](CC1C)CC(CCC2=O)C34C,397.47,0.89,89.67,3,5,1,0,0.56,Pseudoalkaloids,Alkaloids,False,-5.842,-7.856,133391,1.3543884,6.228393,-6.849,29,0.20144827586206895,0.2708965517241379,0.23617241379310344
CNP0392583.1,CC(C)=CC1=C2[C@@H]3[C@H](CC[C@H](C)[C@@]3(C#N)CC[C@@H]2C)[C@@H](C)C1,297.49,5.89,23.79,1,1,0,1,0.59,Sesquiterpenoids,Terpenoids,False,-5.989,-8.145,187586,-0.020910997,6.012281,-7.067,22,0.2722272727272727,0.3702272727272727,0.3212272727272727
CNP0577945.0,O=C(C1=CC2=C(C=CC=[N+]2[O-])S1)N1CCN(S(=O)(=O)C2=CC3=CC(Cl)=CC=C3N2)CC1,476.97,2.82,100.42,3,5,1,0,0.36,Tryptophan alkaloids,Alkaloids,False,-7.762,-9.74,216098,3.9950662,6.4952955,-8.751,31,0.2503870967741935,0.3141935483870968,0.2822903225806451
CNP0284067.1,C/C=C/C1=CC=C/C(=C2/C(=O)CNC2=O)O1,217.22,0.99,55.4,1,3,1,0,0.53,Chromanes,Phenolics,False,-6.094,-6.928,217330,2.0304964,6.8526287,-6.511,16,0.380875,0.433,0.4069375
CNP0350179.0,OCC(CO)(CO)NCCCNC(CO)(CO)CO,282.34,-4.01,145.44,12,8,8,1,0.17,Ornithine alkaloids,Alkaloids,False,-4.285,-4.398,222470,2.7256413,3.4215605,-4.3415,19,0.22552631578947369,0.2314736842105263,0.22849999999999998
CNP0369981.1,CNC(=N)N[C@H](CCCC(=O)CC(=O)CCC1=CC=C(O)C2=C1CCCO2)CCN1C=CN=C1,469.59,2.75,129.33,13,7,4,0,0.2,Histidine alkaloids,Alkaloids,False,-6.351,-7.916,187413,3.069626,5.4344425,-7.1335,34,0.18679411764705883,0.2328235294117647,0.20980882352941177
CNP0530580.1,C=C(C)C#C[C@@]12[C@@H]3C=C(C)C[C@@H]1[C@@H](O)[C@@H]1O[C@]1(CC=C(C)C)[C@]2(O)O[C@@H]1C3=C[C@@H](O)C[C@@]1(O)CC=C(C)C,522.68,3.87,102.68,4,6,4,1,0.25,Meroterpenoids,Terpenoids,False,-6.752,-7.432,257389,1.0160867,6.48888,-7.0920000000000005,38,0.17768421052631578,0.19557894736842107,0.18663157894736843
CNP0548922.0,CCN1C(=O)CNC2=NC=C(C3=CC=C(C4=NN=CN4)N=C3C)N=C21,336.36,1.41,112.58,3,7,2,0,0.74,Histidine alkaloids,Alkaloids,False,-6.808,-8.755,45316,4.461743,5.9879603,-7.7815,25,0.27232,0.3502,0.31126
CNP0602403.0,COC1=CC=CC(N2C=CC3=C(SC(S(N)(=O)=O)=C3)S2(=O)=O)=C1,372.45,1.58,106.77,3,6,1,0,0.88,Tryptophan alkaloids,Alkaloids,False,-6.347,-8.03,97561,3.682136,7.430529,-7.1884999999999994,23,0.27595652173913043,0.3491304347826087,0.3125434782608696
CNP0002880.2,CC(C)[C@@]12C[C@@]3(O)[C@@]4(C)C1C1(O)O[C@](O)([C@]5(O)[C@H](C)CC[C@]45O)[C@@]3(O)[C@]1(C)O2,398.45,-1.01,139.84,1,8,6,1,0.31,Sesquiterpenoids,Terpenoids,False,-5.8,-8.088,127797,-0.6750384,6.5448976,-6.943999999999999,28,0.20714285714285713,0.2888571428571428,0.24799999999999997
CNP0560480.0,CN1C(=O)N(C2=CC=C(C(C)(C)C#N)C=C2)C2=C3C=C(C4=CN=C5C=CC=CC5=C4)C=CC3=NC=C21,469.55,5.89,76.5,3,6,0,1,0.32,Anthranilic acid alkaloids,Alkaloids,False,-7.917,-8.765,169704,4.750578,6.8396063,-8.341000000000001,36,0.21991666666666665,0.24347222222222223,0.23169444444444443
CNP0071185.1,CC(C)(C)OC(=O)N1O[C@H]2C[C@@H]1[C@@H]1[C@@H]2N=NN1C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,374.49,3.7,66.73,1,6,0,0,0.7,Pseudoalkaloids,Alkaloids,False,-6.385,-8.559,172263,0.4605248,5.3060756,-7.4719999999999995,27,0.2364814814814815,0.31699999999999995,0.27674074074074073
CNP0201925.2,COC1=C2C(=C(OC)C3=C1C=CO3)O[C@@H](C1=CC=CC=C1)[C@H](OC)[C@H]2OC,370.4,4.29,59.29,5,6,0,0,0.67,Flavonoids,Flavonoids,False,-5.449,-7.515,573,3.0991352,7.767249,-6.481999999999999,27,0.2018148148148148,0.2783333333333333,0.24007407407407405
CNP0463080.2,CC(C)C1=CC=C(CN2N=CC(C)(C)[C@@H]2C(C)C)C=C1,272.44,4.66,15.6,4,2,0,0,0.78,Monoterpenoids,Terpenoids,False,-6.073,-7.461,61878,3.3174815,5.211139,-6.767,20,0.30365000000000003,0.37305,0.33835000000000004
CNP0379619.2,C=C(C)C(=O)O[C@]1(C#CC(C)(C)OOC(C)(C)CCC)C[C@H]2CC[C@]1(C)C2(C)C,404.59,6.0,44.76,7,4,0,1,0.17,Monoterpenoids,Terpenoids,False,-4.718,-7.82,65398,-0.7042618,6.1901107,-6.269,29,0.1626896551724138,0.2696551724137931,0.21617241379310345
CNP0436699.1,C=C1CC2OC3(Br)C=C[C@@]4(C)O[C@@H]1C[C@@]24C3(C)C,311.22,3.57,18.46,0,2,0,0,0.5,Sesquiterpenoids,Terpenoids,False,-4.726,-7.765,87465,-0.33183846,5.4699397,-6.2455,18,0.26255555555555554,0.4313888888888889,0.34697222222222224
CNP0577071.1,COC1=C(O)C=C(C2=COC3=CC(O)=CC(O)=C3C2=O)C=C1/C=C/C(C)(C)O,384.38,3.37,120.36,4,7,4,0,0.54,Isoflavonoids,Flavonoids,False,-7.054,-8.283,83855,2.7685525,7.253984,-7.6685,28,0.25192857142857145,0.29582142857142857,0.273875
CNP0522228.0,CC1=[N+](C)C2=C(C=CC3=CC=CN=C23)C1(C)C,225.31,3.26,15.9,0,1,0,0,0.63,Tyrosine alkaloids,Alkaloids,False,-6.224,-7.929,180794,4.7369776,6.4008155,-7.0765,17,0.36611764705882355,0.46641176470588236,0.416264705882353
CNP0081604.1,C=C(C=O)[C@H]1C[C@H](CO/C=C/C2=CC=C(O)C=C2)[C@@]2(O)CO[C@H](O)[C@@H]12,346.38,1.47,96.22,6,6,3,0,0.41,Monoterpenoids,Terpenoids,False,-6.344,-7.542,26852,1.8720642,6.9869723,-6.943,25,0.25376,0.30168,0.27771999999999997
CNP0222609.2,C1=C\CCC2=CC3=C(O2)[C@H]2N4CCCC/C=C\[C@@H]4C[C@]24CN(CCCC/1)CC[C@H]34,392.59,5.6,19.62,0,3,0,1,0.54,Lysine alkaloids,Alkaloids,False,-6.862,-10.57,47834,1.2208953,5.369887,-8.716000000000001,29,0.2366206896551724,0.3644827586206897,0.3005517241379311
CNP0545853.1,C[C@@H]1C2CN=C3N[C@@H](CC4=NC(=O)NC(=O)C4)C[C@@H](C[C@@H]1OS(=O)(=O)O)N32,399.43,-0.54,149.76,4,8,3,0,0.53,Guanidine alkaloids,Alkaloids,False,-6.549,-8.771,215294,3.618027,3.8991144,-7.66,27,0.24255555555555558,0.3248518518518519,0.28370370370370374
CNP0274169.1,C=C1[C@@H]2CCN(C)[C@@H]([C@H]2CC)[C@H]2C3=CC=CC=C3N[C@@H]12,268.4,3.48,15.27,1,2,1,0,0.78,Tryptophan alkaloids,Alkaloids,False,-6.068,-8.281,220500,3.1497738,6.603059,-7.1745,20,0.3034,0.41405000000000003,0.358725
CNP0067099.1,COCCNC(=O)C[C@@H]1C[C@H]2O[C@H](CNC3CCNCC3)[C@@H](O)[C@H]2O1,357.45,-1.23,101.08,8,7,4,0,0.4,Ornithine alkaloids,Alkaloids,False,-4.866,-6.753,242325,2.2313,5.5839214,-5.8095,25,0.19463999999999998,0.27012,0.23238
CNP0361945.4,COC1=CC=C2C[C@H]3N(C)CC[C@]45C2=C1O[C@H]4[C@@]1(OC)C=C[C@@]35[C@H]2[C@H]1C(OS(=O)(=O)C1=CC=C(C)C=C1)=CS2(=O)=O,597.71,2.88,108.44,5,9,0,1,0.38,Tyrosine alkaloids,Alkaloids,False,-7.157,-7.496,50215,3.406363,7.5805097,-7.3265,41,0.17456097560975609,0.18282926829268295,0.1786951219512195
CNP0286080.2,C=C(C)[C@H]1CN2C=CC(C)(C)N=C2N1OC,221.3,1.77,28.07,2,4,0,0,0.67,Histidine alkaloids,Alkaloids,False,-5.078,-6.265,44718,0.10378768,5.68346,-5.6715,16,0.317375,0.3915625,0.35446875
CNP0012819.1,CC1=CC=CC(OC[C@]2(CNCC3=C(C)N=C(C)S3)C[C@@H](O)[C@@H](O)C2)=N1,377.51,2.13,87.5,7,7,3,0,0.69,Nicotinic acid alkaloids,Alkaloids,False,-6.059,-7.539,45640,3.613885,6.0332303,-6.7989999999999995,26,0.23303846153846156,0.28996153846153844,0.2615
CNP0263090.4,CCS[C@@H]1CC(C#N)=CC[C@@H]1OC1=CC=CC=C1,259.37,3.8,33.02,4,3,0,0,0.82,Lysine alkaloids,Alkaloids,False,-4.94,-6.673,72132,4.0561557,6.412982,-5.8065,18,0.2744444444444445,0.37072222222222223,0.32258333333333333
CNP0525519.0,CC(C)CC(CO)C1=CC=CCC1,180.29,2.92,20.23,4,1,1,0,0.7,Monoterpenoids,Terpenoids,False,-5.139,-6.262,120779,1.2028879,5.7566524,-5.7005,13,0.3953076923076923,0.48169230769230764,0.4385
CNP0478794.1,O=C(NCC/N=C(\O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,452.14,3.72,61.69,7,2,2,0,0.27,Tyrosine alkaloids,Alkaloids,False,-6.08,-7.428,168393,2.902586,3.5305178,-6.754,28,0.21714285714285714,0.2652857142857143,0.24121428571428571
CNP0123907.0,CC=C(C)C(=O)OC1C(O)C(C)OC(OC(C)(C)C2CCC(C)C3CCC(C)=C3C2)C1O,450.62,4.29,85.22,5,6,2,0,0.37,Sesquiterpenoids,Terpenoids,False,-6.809,-8.793,174114,0.7447905,6.9149613,-7.801,32,0.21278125,0.27478125,0.24378125
CNP0423677.1,O=CC1=CC=C([C@@H](C2CCCC2)[C@@H]2[C@@H]3C=CC4N2[C@]4(O)[C@@H]3[C@@H]2CC[C@@H]3[C@@H](O)CC[C@H]3N2)C=C1,448.61,3.22,72.57,5,5,3,0,0.37,Lysine alkaloids,Alkaloids,False,-6.978,-10.17,175817,1.3278657,7.0518856,-8.574,33,0.21145454545454545,0.30818181818181817,0.25981818181818184
CNP0506633.0,ClC1=CC=CC(C(C2=CC=C3N=CNC3=C2)N2C=CN=C2)=C1,308.77,4.05,46.5,3,3,1,0,0.62,Histidine alkaloids,Alkaloids,False,-6.908,-8.556,185766,4.370181,6.0800834,-7.731999999999999,22,0.314,0.38890909090909087,0.35145454545454546
CNP0421383.2,COCC1=COC2=C1CC1=C(C)[C@H]3C[C@H]3[C@@H]1C2,230.31,3.11,22.37,2,2,0,0,0.73,Sesquiterpenoids,Terpenoids,False,-5.491,-7.42,237955,0.8344303,5.155931,-6.4555,17,0.32299999999999995,0.4364705882352941,0.37973529411764706
CNP0190450.0,NC1=NC(O)=NC2=C1C(=O)NN2,167.13,-1.07,120.68,0,5,4,0,0.4,Pseudoalkaloids,Alkaloids,False,-5.263,-5.578,246182,4.478034,4.2445993,-5.4205000000000005,12,0.4385833333333333,0.4648333333333334,0.4517083333333334
CNP0244044.1,C[C@@H]1CC2=COC=C2C=C2CC(C)(C)C=C21,214.31,4.21,13.14,0,1,0,0,0.63,Sesquiterpenoids,Terpenoids,False,-5.832,-7.933,255482,0.095973164,5.570992,-6.8825,16,0.3645,0.4958125,0.43015625
CNP0324053.1,COC(C)(C)/C=C/C[C@]1(C)[C@@H](CO)CC2=CCCC(C)(C)[C@@]21C,320.52,5.13,29.46,5,2,1,1,0.71,Sesquiterpenoids,Terpenoids,False,-4.989,-7.68,263461,0.092383154,6.134248,-6.3345,23,0.21691304347826088,0.33391304347826084,0.27541304347826084
CNP0431627.1,CC(=O)CC[C@@H]1C(C)(C)CCC[C@@]1(C)C(=O)CC[C@@H](C)CC(=O)CCC(O)COC(C)=O,452.63,4.84,97.74,14,6,1,0,0.38,Diterpenoids,Terpenoids,False,-5.188,-7.48,92860,-0.59443635,5.7229023,-6.334,32,0.162125,0.23375,0.1979375
CNP0165782.1,COC1=CC(C)=C(C(=O)O[C@@H]2C[C@]3(C)[C@@H]4[C@H](C=C(COC(C)=O)[C@]23O)CC(C)(C)[C@@H]4OC(C)=O)C(OC(C)=O)=C1,558.62,3.69,134.66,7,10,1,1,0.23,Sesquiterpenoids,Terpenoids,False,-6.537,-8.304,107335,2.219583,7.690598,-7.4205000000000005,40,0.163425,0.2076,0.1855125
CNP0267772.1,CC1=C[C@H]2CC3=C(C=CC(=O)N3)[C@]3(C1)NCCC[C@H]23,256.35,2.09,44.89,0,2,2,0,0.7,Pseudoalkaloids,Alkaloids,False,-6.371,-8.538,55984,1.058533,6.4725075,-7.4545,19,0.33531578947368423,0.4493684210526316,0.39234210526315794
CNP0335388.1,N=C1N=C(O)C2=C(NC=C(CNC3=CC=C(C(=O)N[C@H](CCC(=O)O)C(=O)O)C=C3)N2)N1,443.42,0.43,212.55,9,9,9,1,0.26,Peptide alkaloids,Alkaloids,False,-7.727,-8.603,240094,3.5101583,4.854045,-8.165,32,0.24146875,0.26884375,0.25515625
CNP0373990.2,CCNC(=S)N1N=C(C)[C@H]2[C@H]3[C@@H](C[C@]21O)C3(C)C,267.4,1.55,47.86,1,3,2,0,0.71,Monoterpenoids,Terpenoids,False,-5.147,-6.902,16956,0.5813466,5.835709,-6.0245,18,0.28594444444444445,0.3834444444444445,0.33469444444444446
CNP0242182.1,C=CCCC1(C)N2C[C@]3(C)CN1C[C@](C)(C2)C3=O,248.37,1.9,23.55,3,3,0,0,0.71,Pseudoalkaloids,Alkaloids,False,-4.83,-6.952,32260,1.5336379,6.702923,-5.891,18,0.2683333333333333,0.38622222222222224,0.3272777777777778
CNP0189678.2,CC1=CO[C@H](O)[C@@H]2[C@H]3O[C@H]3[C@@H](O)[C@H]12,184.19,-0.39,62.22,0,4,2,0,0.5,Monoterpenoids,Terpenoids,False,-4.97,-5.618,48144,0.8059571,6.0423884,-5.2940000000000005,13,0.3823076923076923,0.43215384615384617,0.40723076923076923
CNP0325688.1,C/C=C/C=C1\C=CC2=C1C(=O)OC=C2C(=O)CO,244.25,1.8,67.51,3,4,1,0,0.82,Monoterpenoids,Terpenoids,False,-6.1,-7.39,223360,1.7186494,6.1690073,-6.744999999999999,18,0.33888888888888885,0.41055555555555556,0.3747222222222222
CNP0532021.1,C=C[C@]1(C)C=C2CC[C@]3(C)[C@](C)(CCC[C@]3(C)O)[C@@]2(C)CC1,302.5,5.65,20.23,1,1,1,1,0.62,Diterpenoids,Terpenoids,False,-5.421,-8.55,258544,0.16391177,6.961245,-6.9855,22,0.2464090909090909,0.38863636363636367,0.3175227272727273
